gameId,week,nflPlayId,nflPlayType,nflPlayDescription,side,playerName,teamId,position
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,off,Reggie Virgil,3800,WR
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,off,Jayden Williams,3800,T
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Cameron McGrone,2520,OLB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Tristin McCollum,2520,SS
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Segun Olubi,2520,OLB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,JJ Pegues,2520,DT
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Treven Ma'ae,2520,DT
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Greedy Vance,2520,CB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Treydan Stukes,2520,FS
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Keyron Crawford,2520,OLB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Jermod McCoy,2520,CB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Hezekiah Masses,2520,CB
2026005,1,2104,PASS,(12:11) (Shotgun) G.Minshew pass short left to S.Fehoko to LV 35 for 2 yards (H.Masses).,def,Cian Slone,2520,OLB
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Gardner Minshew,3800,QB
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Ihmir Smith-Marsette,3800,WR
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Simi Fehoko,3800,WR
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Bam Knight,3800,RB
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Jon Gaines II,3800,C
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Hayden Conner,3800,G
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Rivaldo Fairweather,3800,TE
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Josh Fryar,3800,T
2026005,1,2129,PASS,"(11:47) (No Huddle) G.Minshew pass incomplete short right [P.Johnson]. AZ-C.Bisontis was injured during the play. 
PENALTY on AZ-G.Minshew, Intentional Grounding, 10 yards, enforced at LV 35.",off,Chase Bisontis,3800,G
